288.124,-1.5,4.9,6.2,44.56961392,10.78072862,150.4,0.1,0,1
288.374,-1.5,4.9,6.2,44.56961398,10.78072852,150.4,0.1,0,1
288.624,-1.5,4.8,6.2,44.569614,10.78072842,150.4,0.1,0,1
288.874,-1.5,4.8,6.2,44.569614,10.7807284,150.4,0.1,0,1
289.124,-1.5,4.9,6.2,44.56961384,10.78072832,150.4,0.1,0,1
289.374,-1.5,4.9,6.3,44.56961388,10.7807283,150.4,0.1,0,1
289.624,-1.4,5,6.3,44.56961382,10.78072822,150.4,0.1,0,1
289.874,-1.5,5,6.3,44.5696138,10.78072812,150.4,0.1,0,1
290.124,-1.5,5,6.3,44.56961372,10.78072818,150.4,0.1,0,1
290.374,-1.5,4.9,6.2,44.56961378,10.78072812,150.4,0.1,0.2,1
290.625,-1.4,5,6.2,44.5696138,10.7807281,150.4,0.1,0,1
290.875,-1.5,4.9,6.3,44.56961372,10.78072818,150.4,0.1,0,1
291.125,-1.6,4.9,6.2,44.5696137,10.78072812,150.3,0.1,0.1,1
291.375,-1.6,4.9,6.2,44.56961362,10.78072818,150.3,0.1,0.1,1
291.625,-1.6,5,6.2,44.56961368,10.7807282,150.4,0.1,0,1
291.875,-1.5,5,6.2,44.56961353,10.78072828,150.3,0.1,0.1,1
292.125,-1.5,4.9,6.2,44.56961382,10.7807283,150.3,0.1,0,1
292.375,-1.5,4.9,6.2,44.5696139,10.78072847,150.4,0.1,0.1,1
292.625,-1.6,4.9,6.2,44.56961398,10.78072858,150.4,0.1,0,1
292.875,-1.5,4.8,6.2,44.56961408,10.78072885,150.4,0.1,0,1
293.125,-1.6,4.8,6.2,44.56961426,10.78072898,150.4,0.1,0.1,1
293.375,-1.5,4.9,6.2,44.56961438,10.78072908,150.4,0.1,0,1
293.625,-1.6,5,6.2,44.56961448,10.78072918,150.4,0.1,0,1
293.875,-1.6,5,6.3,44.56961458,10.78072937,150.4,0.1,0.1,1
294.125,-1.6,4.9,6.2,44.56961476,10.78072956,150.4,0.1,0.1,1
294.376,-1.6,4.9,6.3,44.5696148,10.78072977,150.4,0.1,0.1,1
294.626,-1.6,4.9,6.3,44.56961496,10.78072988,150.4,0.1,0.1,1
294.876,-1.5,4.9,6.3,44.56961492,10.78072998,150.4,0.1,0,1
295.126,-1.5,4.9,6.3,44.56961498,10.78073,150.4,0.1,0.1,1
295.376,-1.5,4.9,6.3,44.569615,10.78073008,150.4,0.1,0,1
295.626,-1.5,4.9,6.3,44.56961508,10.78073018,150.5,0.1,0,1
295.876,-1.5,4.9,6.3,44.56961518,10.78073028,150.4,0.1,0,1
296.126,-1.6,4.8,6.3,44.56961528,10.78073038,150.4,0.1,0.1,1
296.376,-1.6,4.8,6.3,44.5696153,10.7807304,150.4,0.1,-0.1,1
296.626,-1.7,4.7,6.3,44.56961546,10.78073056,150.4,0.1,-0.1,1
296.876,-1.7,4.7,6.2,44.56961558,10.78073068,150.4,0.1,-0.2,1
297.126,-1.7,4.7,6.3,44.56961552,10.7807307,150.4,0.1,0.1,1
297.376,-1.8,4.9,6.1,44.56961558,10.78073087,150.3,0.1,-0.1,0.9
297.626,-1.9,4.8,5.8,44.5696156,10.78073098,150.2,0.1,-0.7,1.1
297.876,-1.9,4.8,5.9,44.5696156,10.78073092,151,0.1,-0.1,1
298.127,-1.9,4.8,5.8,44.56961552,10.78073114,154.7,0.1,-0.1,0.9
298.377,-1.8,4.7,5.5,44.5696155,10.7807312,156.6,0.1,-0.1,0.9
298.627,-1.8,4.7,5.1,44.5696155,10.78073136,154.8,0.1,0,1
298.877,-1.8,4.7,4.8,44.56961542,10.78073157,154,0.1,0,1
299.127,-1.8,4.8,4.6,44.56961524,10.78073176,153.7,0.1,-0.1,1.1
299.377,-1.6,4.9,4.5,44.56961512,10.78073197,153.3,0,0,1
299.627,-1.6,4.9,4.5,44.56961494,10.78073224,152.7,0.1,0.1,1
299.877,-1.7,4.9,4.5,44.56961473,10.78073238,152.9,0.1,0.2,1
300.127,-1.7,4.9,4.5,44.56961462,10.78073256,152.6,0.1,0.2,1
300.377,-1.7,4.9,4.5,44.56961443,10.78073268,152.7,0.1,0,1
300.627,-1.6,4.9,4.5,44.56961424,10.78073286,152.8,0.1,-0.1,1.1
300.877,-1.6,4.9,4.5,44.56961403,10.78073298,152.9,0.1,0,1.1
301.127,-1.6,4.8,4.5,44.56961392,10.78073308,153.5,0.1,0,1
301.377,-1.6,4.9,4.5,44.56961382,10.7807331,153.8,0.1,0.1,1
301.627,-1.6,4.9,4.5,44.56961364,10.78073318,153.9,0.1,0,1
301.878,-1.6,4.9,4.5,44.5696136,10.7807332,154.2,0.1,0,1
302.128,-1.5,4.9,4.5,44.56961352,10.78073328,154,0.1,0.1,1
302.378,-1.6,4.9,4.5,44.5696135,10.7807333,153.3,0,0.1,1
302.628,-1.6,4.9,4.5,44.56961342,10.78073346,153.2,0,0.1,1
302.878,-1.6,4.9,4.5,44.56961332,10.78073358,153,0.1,0,1
303.128,-1.5,4.9,4.5,44.56961322,10.78073368,153.2,0.1,0,1
303.378,-1.5,4.9,4.5,44.56961303,10.78073378,152.9,0.1,0,1.1
303.628,-1.5,4.9,4.5,44.56961284,10.78073388,153.2,0.1,0,1.1
303.878,-1.6,4.9,4.5,44.5696128,10.78073398,153.3,0.1,0,1
304.128,-1.5,4.9,4.5,44.56961272,10.78073416,153.1,0.1,0.1,1
304.378,-1.5,4.9,4.5,44.56961253,10.78073429,153,0.1,0,1
304.628,-1.5,5,4.6,44.56961242,10.78073455,153.2,0.1,0.1,1
304.878,-1.5,4.9,4.5,44.56961231,10.78073469,153.1,0.1,0.1,1.1
305.128,-1.5,5,4.6,44.56961214,10.78073495,153.1,0.1,0.1,1
305.378,-1.5,5,4.6,44.56961201,10.78073517,153.3,0.1,0,1
305.629,-1.5,4.9,4.6,44.56961192,10.78073536,153.4,0.1,0.1,1
305.879,-1.4,4.9,4.6,44.56961181,10.78073566,153.4,0.1,0.1,1
306.129,-1.5,5,4.6,44.56961172,10.78073578,153.2,0.1,0.1,1
306.379,-1.5,5,4.6,44.56961161,10.78073589,153.4,0.1,0.1,1
306.629,-1.5,5,4.6,44.5696116,10.78073598,153.3,0.1,0,1
306.879,-1.4,5,4.6,44.56961151,10.78073617,153.1,0.1,0,1
307.129,-1.4,5,4.6,44.56961134,10.78073636,153.3,0.1,0,1
307.379,-1.4,5,4.6,44.56961121,10.78073657,153.2,0.1,0,1
307.629,-1.4,5,4.6,44.56961112,10.78073668,153.1,0.1,0.1,1.1
307.879,-1.4,5,4.6,44.56961101,10.78073687,153,0.1,0,1
308.129,-1.3,5,4.6,44.56961084,10.78073706,152.9,0.1,0.1,1
308.379,-1.4,5,4.6,44.56961071,10.7807371,153,0.1,0.1,1
308.629,-1.3,4.9,4.6,44.5696107,10.78073735,153.2,0.1,0,1
308.879,-1.3,4.8,4.6,44.5696107,10.78073749,153.6,0.1,0,1
309.13,-1.3,4.8,4.6,44.56961078,10.78073767,153.4,0.1,0,1
309.38,-1.3,4.8,4.6,44.56961089,10.78073787,153,0.1,0,1
309.63,-1.2,4.9,4.6,44.56961098,10.78073798,152.9,0.1,0,1
309.88,-1.3,4.9,4.6,44.569611,10.780738,153.1,0.1,0,1
310.13,-1.3,5,4.6,44.56961108,10.78073808,153,0.1,0,1
310.38,-1.3,5.1,4.6,44.56961101,10.7807381,152.8,0.1,0,1
310.63,-1.4,5.1,4.6,44.569611,10.7807381,153.1,0.1,0.1,1
310.88,-1.4,5.1,4.6,44.56961109,10.7807381,153.1,0.1,0.1,1
311.13,-1.4,5,4.6,44.56961118,10.7807381,153.6,0.1,0,1
311.38,-1.4,5.1,4.6,44.56961111,10.78073819,153.3,0.1,0,1
311.63,-1.3,5,4.6,44.56961077,10.78073828,153.3,0.1,0.1,1
311.88,-1.3,4.9,4.6,44.56961061,10.78073839,153.2,0.1,0.1,1
312.13,-1.4,4.9,4.6,44.56961052,10.7807384,153.2,0.1,0,1
312.38,-1.3,5,4.6,44.5696105,10.78073849,153.3,0.1,0,1
312.63,-1.3,5,4.6,44.56961033,10.78073858,153.4,0.1,0,1
312.881,-1.3,5,4.6,44.5696103,10.7807386,153.3,0.1,0,1
313.131,-1.4,5,4.6,44.56961013,10.7807386,153.1,0.1,0.1,1.1
313.381,-1.4,5,4.6,44.56961019,10.78073851,153.1,0.1,0,1
313.631,-1.4,5.1,4.6,44.56961012,10.7807385,153.3,0.1,0,1
313.881,-1.4,5.1,4.6,44.5696101,10.78073841,153.3,0.1,0,1
314.131,-1.4,5.1,4.6,44.56961018,10.78073823,153.3,0.1,0,1
314.381,-1.4,5,4.6,44.5696102,10.78073811,153.6,0.1,0,1
314.631,-1.4,5,4.6,44.5696102,10.78073793,153.1,0.1,0,0.9
314.881,-1.4,5,4.6,44.56961011,10.7807379,153.4,0.1,0,1
315.131,-1.3,5,4.6,44.5696101,10.7807379,153.3,0.1,0,1
315.381,-1.4,5,4.6,44.5696101,10.78073781,153.3,0.1,0.1,1
315.631,-1.3,5,4.6,44.5696101,10.78073772,153.1,0.1,0,1
315.881,-1.4,5,4.6,44.5696101,10.7807377,152.8,0.1,0.1,1
316.131,-1.4,5,4.6,44.56961002,10.7807377,153.1,0.1,0,1
316.381,-1.3,5,4.6,44.56961,10.7807377,152.9,0.1,0,1
316.632,-1.4,5,4.6,44.56961,10.78073778,153.6,0.1,0,1
316.882,-1.4,5.1,4.6,44.56960983,10.78073754,153.4,0.1,0.1,1
317.132,-1.4,5,4.6,44.56960972,10.78073758,153.8,0.1,0,1
317.382,-1.4,5,4.6,44.5696097,10.78073751,153.8,0.1,0,1
317.632,-1.4,5,4.6,44.56960962,10.7807375,153.8,0.1,-0.1,1
317.882,-1.4,5,4.6,44.56960951,10.78073741,154,0.1,0,1
318.132,-1.4,5,4.6,44.56960942,10.78073732,153.9,0.1,0,1
318.382,-1.4,5,4.6,44.5696094,10.78073721,153.6,0.1,0,1
318.632,-1.4,4.9,4.6,44.5696094,10.78073703,153.9,0.1,0,1
318.882,-1.4,5,4.6,44.56960931,10.78073691,153.5,0.1,0,1
319.132,-1.4,5,4.6,44.56960922,10.78073673,153.7,0.1,0,1
319.382,-1.4,5,4.6,44.5696092,10.7807367,154,0.1,0,1
319.632,-1.4,4.9,4.6,44.56960928,10.78073645,154.1,0.1,0,1
319.882,-1.5,4.9,4.6,44.5696093,10.7807364,153.6,0.1,0,1
320.132,-1.4,4.9,4.6,44.56960922,10.78073632,153.9,0.1,0,1
320.383,-1.5,4.9,4.6,44.56960929,10.78073613,153.7,0.1,0,1
320.633,-1.5,5,4.6,44.5696093,10.78073593,153.8,0.1,0.1,1
320.883,-1.4,5,4.6,44.56960939,10.78073573,153.9,0.1,0.1,1
321.133,-1.4,5,4.6,44.56960948,10.78073562,153.9,0.1,0,1
321.383,-1.5,4.9,4.6,44.5696095,10.78073534,153.8,0.1,0.1,1
321.633,-1.5,4.9,4.6,44.56960958,10.78073522,154,0.1,0,1
321.883,-1.4,4.9,4.6,44.5696096,10.78073511,153.6,0.1,0,1
322.133,-1.4,4.9,4.6,44.56960968,10.78073502,154,0.1,0,1
322.383,-1.4,5,4.6,44.56960953,10.78073483,153.8,0.1,0,1
322.633,-1.4,5,4.6,44.56960942,10.78073463,154,0.1,0.1,1
322.883,-1.4,5.1,4.6,44.5696094,10.78073443,153.7,0.1,0,1
323.133,-1.4,5.2,4.6,44.56960932,10.78073423,154,0.1,0,1
323.383,-1.5,5.2,4.6,44.56960921,10.78073376,154.5,0.1,0,1
323.633,-1.4,5.1,4.6,44.5696092,10.78073362,154.3,0.1,0,1
323.883,-1.4,5.1,4.6,44.56960911,10.78073325,154,0.1,0,1.1
324.134,-1.4,5.1,4.6,44.5696091,10.78073303,154.3,0.1,0,1
324.384,-1.4,5.1,4.6,44.56960901,10.78073283,154,0.1,0,1
324.634,-1.4,5,4.6,44.569609,10.78073263,154,0.1,0,1
324.884,-1.4,5,4.6,44.56960891,10.78073225,154.2,0.1,0,1
325.134,-1.4,5,4.6,44.5696089,10.78073203,154,0.1,0,1
325.384,-1.4,5,4.6,44.5696089,10.78073174,154.2,0.1,0,1.1
325.634,-1.4,5,4.6,44.5696089,10.78073153,154.1,0.1,0,1.1
325.884,-1.4,5,4.6,44.5696089,10.78073133,154.1,0.1,0.1,1
326.134,-1.4,5,4.6,44.5696089,10.78073113,154.1,0.1,0,1
326.384,-1.4,5,4.6,44.5696089,10.78073084,154.2,0.1,0,1
326.634,-1.4,5,4.6,44.5696089,10.78073063,154.1,0.1,0.1,1
326.884,-1.4,5,4.6,44.56960872,10.78073034,153.9,0.1,0,1
327.134,-1.4,5,4.6,44.56960862,10.78073022,153.9,0.1,0,1
327.384,-1.3,5,4.6,44.56960842,10.78073002,154,0.1,0,1
327.635,-1.3,5,4.6,44.56960832,10.78072983,153.8,0.1,0,1
327.885,-1.3,5,4.6,44.56960821,10.78072945,153.9,0.1,0,1
328.135,-1.4,5,4.6,44.5696082,10.78072915,153.8,0.1,0,1
328.385,-1.3,5,4.6,44.5696082,10.78072866,154.1,0.1,0,1
328.635,-1.4,5,4.6,44.56960828,10.78072843,154.1,0.1,0,1
328.885,-1.4,5,4.6,44.56960821,10.78072787,154,0.1,0,1
329.135,-1.3,4.9,4.6,44.5696082,10.78072772,154.1,0.1,0.1,1
329.385,-1.3,4.9,4.6,44.56960794,10.78072735,154.1,0.1,0,1
329.635,-1.4,5,4.6,44.56960782,10.78072713,154.1,0.1,0,1
329.885,-1.4,5.1,4.6,44.56960754,10.78072684,154.4,0.1,0.1,1
330.135,-1.4,5.1,4.6,44.56960742,10.78072663,154.1,0.1,0,1
330.385,-1.4,5.1,4.6,44.56960722,10.78072642,154.1,0.1,0,1
330.635,-1.4,5.1,4.6,44.56960703,10.78072623,153.9,0.1,0.1,1
330.885,-1.4,5,4.6,44.56960682,10.78072594,153.5,0.1,0.1,1.1
331.135,-1.4,4.9,4.6,44.56960672,10.78072573,153.9,0.1,0.1,1
331.386,-1.4,5,4.6,44.56960661,10.78072544,153.8,0.1,0,1
331.636,-1.4,5,4.6,44.56960643,10.78072532,154,0.1,0.1,1
331.886,-1.3,4.9,4.6,44.56960631,10.78072504,153.6,0.1,0,1
332.136,-1.3,4.8,4.6,44.56960605,10.780725,153.9,0.1,0,1
332.386,-1.4,4.8,4.6,44.56960574,10.78072474,153.8,0,0,1
332.636,-1.4,4.9,4.6,44.56960553,10.78072461,154.1,0.1,0,1
332.886,-1.4,4.9,4.6,44.56960532,10.7807246,153.7,0.1,0.1,1
333.136,-1.5,5,4.6,44.56960521,10.78072451,153.8,0.1,0,1
333.386,-1.5,5,4.6,44.56960511,10.7807245,153.7,0,0,1
333.636,-1.4,5,4.6,44.56960501,10.7807245,153.8,0.1,0,1
333.886,-1.4,5,4.6,44.56960491,10.78072432,154.2,0.1,0,1
334.136,-1.4,5,4.6,44.56960481,10.7807243,153.9,0.1,0.1,1
334.386,-1.4,5,4.6,44.56960462,10.78072421,153.6,0.1,0,1
334.636,-1.4,5,4.6,44.5696046,10.7807242,153.3,0.1,0,1
334.886,-1.4,4.9,4.6,44.56960442,10.7807242,154,0.1,0,1
335.137,-1.4,5,4.6,44.56960431,10.78072411,153.8,0.1,0.1,1
335.387,-1.4,4.9,4.6,44.56960421,10.7807241,153.3,0.1,0.1,1
335.637,-1.4,5,4.6,44.56960403,10.7807241,153.7,0.1,0,1
335.887,-1.4,5,4.6,44.56960382,10.7807241,153.2,0.1,0,1
336.137,-1.5,5.1,4.7,44.56960363,10.7807241,153.6,0.1,0,1
336.387,-1.5,5,4.7,44.56960333,10.78072401,153.7,0.1,0,1
336.637,-1.5,5,4.7,44.56960321,10.78072383,153.7,0.1,0,1
336.887,-1.5,5,4.8,44.56960285,10.78072389,153.6,0.1,0.1,1
337.137,-1.4,5.1,4.8,44.56960263,10.78072399,154,0.1,0.1,1
337.387,-1.5,5.1,4.8,44.56960224,10.78072391,153.9,0.1,0,1
337.637,-1.5,5,4.8,44.56960211,10.7807239,154.3,0.1,0,1
337.887,-1.5,5,4.8,44.56960183,10.78072381,154,0.1,0,1
338.137,-1.5,5,4.8,44.56960171,10.78072371,153.8,0.1,0,1
338.387,-1.5,5.1,4.8,44.56960152,10.7807237,153.6,0.1,0,1.1
338.637,-1.5,5,4.8,44.56960133,10.78072361,153.9,0,0,1
338.888,-1.4,5,4.8,44.56960112,10.78072351,153.8,0.1,0,1
339.138,-1.4,5,4.8,44.56960101,10.7807235,153.7,0.1,0,1
339.388,-1.5,5,4.8,44.56960091,10.78072323,153.9,0.1,0,1
339.638,-1.5,5,4.8,44.56960073,10.78072311,153.9,0,0,1
339.888,-1.5,5,4.8,44.56960061,10.78072283,153.9,0.1,0,1
340.138,-1.5,5,4.8,44.56960051,10.78072271,153.6,0.1,-0.1,1
340.388,-1.5,5.1,4.8,44.56960032,10.78072243,153.7,0.1,0,1
340.638,-1.5,5.1,4.8,44.56960021,10.78072223,153.9,0.1,0,1
340.888,-1.5,5,4.8,44.56960002,10.78072202,153.7,0.1,0,1.1
341.138,-1.5,5,4.8,44.56959991,10.78072183,154.1,0.1,0,1
341.388,-1.5,5.1,4.8,44.56959981,10.78072153,153.8,0.1,0,1
341.638,-1.5,5.1,4.8,44.56959971,10.78072116,154,0.1,0,1.1
341.888,-1.5,5,4.8,44.5695997,10.78072092,153.8,0.1,0,1
342.138,-1.4,5,4.8,44.56959961,10.78072064,153.7,0.1,0,1
342.388,-1.4,5,4.8,44.56959969,10.78072042,154,0.1,0,1
342.639,-1.4,5,4.8,44.56959953,10.78072014,153.8,0.1,0,1.1
342.889,-1.5,4.9,4.8,44.56959986,10.78071983,154.5,0.1,0.1,1
343.139,-1.4,5.1,4.7,44.5695999,10.78071946,154.9,0.1,0,1
343.389,-1.5,5.2,4.7,44.56959999,10.78071913,155.2,0.1,0,1
343.639,-1.5,5.2,4.7,44.56960017,10.78071867,156,0.1,0,1
343.889,-1.5,5.2,4.6,44.56960047,10.78071842,157.1,0.1,0,1.1
344.139,-1.5,5.1,4.6,44.56960084,10.78071806,156.3,0.1,0,1.1
344.389,-1.4,5.2,4.4,44.56960099,10.78071764,157.2,0.1,0.1,1
344.639,-1.5,5.2,4.2,44.56960152,10.780717,156.8,0.1,0,1.1
344.889,-1.4,5.2,3.9,44.56960178,10.78071645,156.4,0.1,0,1.2
345.139,-1.3,5.3,3.3,44.56960258,10.78071562,157,0.1,0,1
345.389,-1.4,5.4,2.6,44.56960297,10.7807146,157.2,0.1,0,0.9
345.639,-1.4,5.4,2.1,44.56960369,10.78071312,156.8,0.1,0,0.9
345.889,-1.5,5.6,1.4,44.56960443,10.78071137,157.1,0.1,0.1,0.9
346.14,-1.7,5.6,0.7,44.56960571,10.78070913,156.2,0.2,0,1
346.39,-1.4,5.8,-0.5,44.56960671,10.78070691,156.7,0.2,0,1.2
346.64,-1.8,5.9,-1.8,44.56960775,10.78070385,157.5,0.1,0,1.1
346.89,-1.8,6.1,-3.2,44.56960889,10.7807007,156.3,0.1,0.1,1
347.14,-1.5,6,-4.6,44.56961004,10.78069711,156.1,0.1,0,0.9
347.39,-2,6.1,-6.3,44.56961146,10.78069291,155.7,0.1,0,1
347.64,-1.9,6.2,-7.8,44.5696129,10.78068869,154.9,0.1,0,0.9
347.89,-1.8,6.1,-9.2,44.56961409,10.78068396,154.6,0.1,0,1
348.14,-2.2,6.2,-10.4,44.56961507,10.78067908,154.3,0.1,0,1
348.39,-2.3,6.2,-11.4,44.56961628,10.78067428,154.1,0.1,0.1,1
348.64,-2.2,6.4,-12.5,44.56961718,10.78066878,154.1,0.1,0,1
348.89,-2,6.3,-13.7,44.56961856,10.78066323,154,0.1,-0.1,1
349.14,-2.9,6.4,-14.9,44.56961922,10.78065724,154.2,0.1,0.1,1
349.39,-2.9,6.3,-15.9,44.56962047,10.78065117,154.4,0.1,0,0.9
349.64,-2.6,6.2,-17,44.56962121,10.78064505,154.1,0.1,0,1.1
349.891,-2.6,6.1,-18.6,44.5696222,10.7806387,154,0.1,0.1,1
350.141,-2,6,-20.9,44.56962334,10.78063246,154.3,0.1,0,0.9
350.391,-1.9,6.1,-23.7,44.56962413,10.78062601,154,0.1,-0.1,1.1
350.641,-2.2,6.2,-26.8,44.56962489,10.78061923,154,0.1,0,0.9
350.891,-1.9,6.3,-30.2,44.56962581,10.78061198,153.5,0.1,0,1
351.141,-1.3,6.3,-33.7,44.56962607,10.78060487,153.4,0.1,-0.1,1.1
351.391,-2.7,6.5,-37.1,44.56962565,10.78059812,153.9,0.1,0,1.1
351.641,-1.9,6.8,-40,44.56962508,10.78059124,153.9,0.1,-0.1,1.1
351.891,-1.2,6.9,-42.7,44.56962392,10.78058388,153.6,0.2,-0.1,1
352.141,-2.1,6.7,-45.2,44.56962284,10.78057676,153.8,0.1,0.1,1
352.391,-1,6.7,-47.7,44.5696218,10.78056976,153.8,0.1,-0.1,1
352.641,-1.2,6.9,-50.6,44.56961987,10.78056223,154,0.1,-0.1,1
352.891,-1.8,6.7,-53.8,44.56961779,10.78055468,153.7,0,0,1
353.141,-1.6,6.8,-56.8,44.56961525,10.78054799,153.9,0,-0.1,1.1
353.391,-1.9,7.2,-60,44.56961245,10.78054067,154.1,0.2,-0.1,1
353.642,-1.8,7.4,-63.3,44.56960941,10.78053355,154.1,0.1,-0.1,1.1
353.892,-1.8,7.5,-66.7,44.56960628,10.78052644,154.1,0.2,-0.1,1
354.142,-1.6,7.8,-70.1,44.56960269,10.78051969,153.8,0.1,0,1.1
354.392,-2.2,8.1,-73.5,44.5695993,10.78051372,154,0.1,-0.1,0.9
354.642,-2.4,8,-76.8,44.56959507,10.78050779,154.1,0.1,0,1
354.892,-2.2,8,-79.8,44.5695906,10.78050174,154.4,0.1,0,1.1
355.142,-2.4,8,-82.5,44.56958479,10.78049552,154.2,0.1,0,0.9
355.392,-2.1,7.9,-84.9,44.56957837,10.78048952,154.2,0.1,-0.1,1
355.642,-2.5,8,-86.8,44.56957186,10.78048306,154.2,0.1,0,1
355.892,-2.4,8.1,-88.2,44.56956591,10.78047711,154.1,0.2,-0.1,1
356.142,-2.3,8,-89,44.56956042,10.780471,153.8,0.1,0,1
356.392,-2.4,7.8,-89.5,44.56955461,10.7804662,154.2,0.1,0,1
356.642,-2.4,7.5,-90,44.56954815,10.78046099,154.5,0.1,0.1,1.1
356.892,-1.8,8,-143,44.56954212,10.7804553,154.1,0.1,0,1.1
357.142,-2,8,-148.9,44.56953565,10.78045069,154.1,0.1,0,1.1
357.393,-1.7,8.2,-149.8,44.56952934,10.78044564,154.2,0.2,0,1.1
357.643,-1.9,8.1,-151,44.56952276,10.78044073,153.8,0.1,0,1
357.893,-1.8,7.9,-152.7,44.56951662,10.78043609,154,0,0,1
358.143,-1.7,8,-154.5,44.56951014,10.78043149,154.1,0,0,1
358.393,-2,8.2,-156,44.56950456,10.78042625,153.9,0,0,1
358.643,-2.1,8.4,-156.6,44.56949875,10.7804208,154.1,0.1,0.1,1
358.893,-2.2,8.2,-156.4,44.56949253,10.78041609,154.3,0.1,0.1,1
359.143,-2,8.1,-155.5,44.56948612,10.78041105,154.3,0,0.1,1.1
359.393,-2.1,8,-154.6,44.56947955,10.78040657,154.4,0.1,0.1,1
359.643,-2,7.9,-154.2,44.56947277,10.7804019,154.4,0.1,0.1,1.1
359.893,-2.1,8,-154.3,44.56946633,10.78039747,154.3,0.2,0,1
360.143,-1.9,7.8,-154.8,44.56945921,10.78039271,154.2,0.1,0,1
360.393,-1.8,7.8,-155.3,44.56945245,10.78038781,154.4,0.2,0,1
360.643,-1.5,7.9,-155.7,44.56944575,10.78038265,154.4,0.1,0,1
360.893,-1.2,7.7,-156,44.56943905,10.78037779,154.1,0.1,0,1
361.144,-1.8,7.5,-156,44.56943217,10.78037274,154.5,0.1,0,1
361.394,-1.4,7.5,-155.8,44.56942554,10.78036798,154.3,0.1,0,0.9
361.644,-1.2,7.4,-155.6,44.5694184,10.7803625,154.2,0.1,0,1.1
361.894,-1.5,7.3,-155.2,44.56941128,10.78035768,154.1,0.1,0,1
362.144,-1.6,7.3,-155.1,44.5694041,10.78035255,154.4,0.1,0.1,1.1
362.394,-1.2,7.1,-155.3,44.5693967,10.78034741,154.4,0.1,0.1,1.1
362.644,-1.2,7.4,-156,44.56938949,10.78034224,154.8,0,0.1,0.9
362.894,-1.1,7,-156.8,44.569382,10.78033729,154.6,0.2,0,1
363.144,-1.4,6.9,-157.8,44.56937426,10.78033187,154.2,0.1,0.1,1.1
363.394,-0.9,7,-158.8,44.56936679,10.78032707,154.2,0.2,-0.1,1
363.644,-1.4,6.8,-159.4,44.56935923,10.7803222,154.3,0.1,0,0.9
363.894,-0.9,6.7,-159.9,44.5693516,10.78031738,154,0.1,0,0.9
364.144,-1,7,-160.1,44.56934376,10.78031276,154.2,0.2,0,1
364.394,-0.8,6.9,-160.1,44.56933591,10.78030807,154.5,0.2,0.1,1
364.644,-0.8,6.8,-159.7,44.56932753,10.78030355,154.3,0.2,0.1,1.1
364.895,-0.8,6.6,-159.1,44.56931989,10.78029923,154.4,0.1,0,1.1
365.145,-0.9,6.6,-158.4,44.56931108,10.78029422,154.2,0.1,0.1,1
365.395,-0.3,6.8,-158.3,44.56930347,10.78028937,154.2,0,0,1
365.645,-0.5,6.5,-158.7,44.56929477,10.78028396,154.2,0.1,0,1
365.895,-0.1,6.6,-159.7,44.56928717,10.78027898,154.3,0,0,0.9
